14 2 372 106 308 373 372 35 570 618 728 22 136 1193 74 1 728 46 77,1,45
410 256 118 667 163 1123 60 1641 285 23 66 517 97 385 696,1,47
96 85 7 769 235 83 555 13 769 39 1362 740 64 668 145 682,1,48
326 109 64 116 595 453 499 777 347 1 797 697 1804 562 1170 315 1014 876,1,52
137 44 474 78 2 2,1,55
22 163 5 1 6,1,56
5 185 526 482 8 1073 309 1593 227 579 8 31 51 86 154 397 510 27,1,57
226 12 1021 40 30 1021 1443 281 157 335 152 22 59 281 822 1 655 1,1,58
1 6 1634 406 12 610 132 740 1481 3 1806 1401 1495 1260 1806 63 471 65 222 127,1,59
154 1021 2 143 964 1021 31,1,61
22 165 441 1 6 222 160 14,1,64
256 2 243 250 168 357 95 246 373 95 3 222 357 3 778 7 445 256 118,1,65
453 1 4 591 167 9 177 955 255 24 135 9 1 266 17,1,66
12 590 96 85 1087 295 81 99 116 295 2 7 114 274 1287 1,1,67
245 4 628 548 7 1214 404 992 322 908 12 2 488 1025,1,68
398 23 181 83 5 47 3 76 12 5 47,1,69
1384 326 1396 12,1,72
111 174 263 694 16 3 9 96 288 17 4 1377 507 111 284 286 1 2,1,73
116 1 655 75 189 1094 1538 55 261 499 13 453 24 222 31 154 590 7 132,1,74
13 769 235 96 85 3 9 227 112 67 408 54 846 3 81 769,1,76
26 1384 168 368 431 210 763 283 13 1514 823 106 26 22 406 168,1,77
1526 784 1 41 1203 12 748 372 161 362 26 43 329 27 85 113 3 447 43,1,78
96 85 1 3 143 470 4 19 1331 660 55 281 62 28 1049 281 350 660 55 184,1,79
640 1298 1717 385 696 12 249 1341 1817 3 6 569,1,80
22 474 1221 295 1 3 51 119 1221 394 1221 23 70 474 1455 1221,1,81
54 1246 376 208 69 157 186 3 208 149 930 56 48 3 69 80 10 152 447,1,82
165 707 3 23 1065 789 644 263 689 50 126 1767 137 647 15 1009,1,83
210 3 74 60 215 8 1073 374 23 171 3 207 273 265 78 44 4 38 209 357,1,85
99 64 927 315 710 218 655 1634 406 96 85 304 326 354 111 939,1,89
35 110 677 1117 7 35 110 55 1400 548 810 348 721 1748 35 110 1,1,90
38 279 209 357,1,91
256 2 9 218 229 1670 731 6 12 84 127 164 324 740 364 225 28 229,1,92
287 230 1497 276 1543 60 1 6 156 587 343 1220 195,1,94
1090 491 753 1187 842 1 27 457 638 121 703 46 27 721 457 585 181 27,1,95
51 1761 1 240 1782 22 59 1460 557 258 872 320 229 39,1,96
295 4 847 295 2 295 1537 160 681 28 298 226 12 2 26,1,97
419 21 218 1779 25 577 61 4 460 25 183 1294 1529 12 77 31,1,100
629 1623 479 102 129 167 253 93 795 775 15 1159 215 100 894,1,101
25 1182 187 85 3 488 157 483 54 403 209 22 138 483 72 11 975 483 209 221,1,103
581 225 13 367 210 763 225 27 81 23 318 75 587 26 621 225 168,1,104
3 142 414 610 740 662 261 39 1245 118 610 290 70 142 283,1,105
83 206 1 16 47 108 16 206 253 1 6 268 1304 253 306 37 7 12 87,1,106
230 323 3 1482 175 612 53 455 919 786 101 1228 210 763 823 1482 62 449,1,108
57 1 55 18 17 89 97 92 9 418 1 44 1 14 15 3 89,1,109
23 17 27 344 378 122 1427 152 21 17 2 72 1128 122 103 68 115 3 386,1,111
23 7 1 3 171 310 172 95 207 92 273 265 129 8 1073 61 686 407,1,112
245 230 527 419 171 85 95 1498 79 171 1119 69 112 21 171 1498 79 19 655 245,1,113
23 66 355 1114 102 122 103 1481 1412 130 882 3 81 1656 1686 1480 882 105,1,115
594 111 39 289 1693 1091 7 404 770 33 114,1,116
61 17 1 95 24,1,119
403 566 161 2 488 49 1557 46 83 566 553 1370 553 222 566 236,1,120
256 22 277 168 124 193 3 955 789 828 137 30 638 121 996 121 165 707,1,121
218 1182 540 192 1233,1,122
814 748 2 12 70 171 1180 147 13 1111 998 987 286,1,123
1309 151 2 9 206 120 7 832 562 436 657 12 242 13 1 3,1,124
24 9 26 90 1295 3 172 7 148 26 155 1 6 27 97 500 24 9,1,125
1 114 1675 1170 3 1180 7 114 1675 1675 272 1189 144 1675 593 1675 606,1,126
341 345 814 315 44 57 86 4 9 873 2 23 59 109 44 13 535 5 47 116,1,127
24 9 7 1 3 801 50 428 124 319 9 58 1 283 13 96,1,128
61 66 1 55 95 231 1 359 95 23 66 1294 229,1,129
174 4 83 1204 56 48 62 57 655 520 208 149 1610 835 458 56 48 69 172,1,130
24 9 516 760 101 270 152 22 24 22 4 44,1,131
682 111 263 702 376 25 175 384 175 25 322 1625 513 175 72 1725 25 1177,1,133
23 171 540 13 76 12 30 145 273 265 90 540 10 90 1390 75 153,1,135
40 142 258 883 1 381 10 141 141 1004 142 258 258 360 258 15 258 24,1,136
150 1008 572 255 504 571 39 49 128 483 1008 22,1,138
1111 814 2 44 92 1 3 283 751 208 149 88 60 325 17 778 31 1624 2,1,139
1021 88 30 128 3 103 376 25 30 743 1617 1443 349 240 128 3 134 430 629 3,1,140
130 648 421 17 125 235 83 235 1 269 253,1,141
22 108 2 573 1375 492 452 103 263 1001 283 323 2 405 1463 116,1,143
61 988 171 935 235 1 3 7 193 9 1 43 3 250 114 191 51,1,144
28 1106 40 689 154 727 81 106 591 1370 553 553 24 9 1106 819 345,1,145
1 3 165 36 124 381 64,1,146
293 678 230 1417 45 7 1 85 60,1,147
23 46 4 602 1208 849 63 308 418 44 74 3 179 230 2 592 44,1,148
286 193 113 314 234 31 403 36 209 440 225 3 130 225 64 24 152 653,1,149
1461 1169 671 4 7 1400 671 15 757 1118 484 1091 919 5 185 671,1,151
51 68 739 25 94 562 51 530 68 466 135 25 6 68,1,152
354 13 289 161 2 34 200 47 7 546 126,1,153
450 4 56 164 43 1 66 3 74 37 136 238,1,154
7 127 5 311 145 243 263 67 516 2 44 47 26 49 108,1,155
127 951 449 23 353 650 206 567 31 449 23 3 206 567 28 1080 22 7,1,157
499 832 1552 1187 1189 980 51 28 221 25 337 116 108 271 721 84 226 305,1,160
536 1108 21 3 801 556 48 417 11 3 963 556 1108 104 61 903 556,1,161
75 762 1210 213 10 10 55 346 55 39 77 1298 2 346 55 462 338 325 198,1,162
390 939 3,1,163
74 6 233 100 79 937 95 18 73 298 77 69 33 623 134 37,1,164
1073 3 836 337 1118 672 1064 161 1466 120 137 234 575 3 1540,1,166
61 37 397 5 1063 159 71 691 126 381 401 51,1,167
61 1588 165 441 1 3 747 28 27 1 3,1,169
1634 13 319 1417 89 76 12 443 149 1807,1,170
8 1593 49 94 1797 13 50 126 8 337 25 322,1,172
111 421 54 78 234 575 388 474 55 19 66,1,175
323 1408 444 7 1746 171 207 70 7 185 27 5 54 39 22 240,1,177
618 1094 631 91 101 76 445 23 3 631 1455 490 223 118 239 631 166 1612,1,178
99 822 213 35 136 106 302 676 892 37 302 7 469 423 236 272 335 250 892 414,1,180
1 104 95 685 256 27 346 3 45 481 774 411 1778 145 197,1,181
112 1064 5 411 439 1064 646 37 1173 159 182 1173 5 411 196 3 146 182 11,1,184
388 731 1 3 469 635 2 57 81 1104 791 375 1360 4 94 102 1724 818 562,1,185
116 1 57 903 33 832 610 501 551 617 750 6 245 118 98 12,1,186
1090 1187 462 396 113 43 299 457 22 305 187 43 51 1514 103 184 802 52,1,187
116 890 66 148 36 1218 148 220 890 66 1 1218 51 326 135 287,1,188
256 366 217 3 39 14 219 34 39 97 24 761,1,189
39 155 276 1 6 9 1402 501 120,1,190
799 108 10 96 85 3 146 1254 142 1254 142 492 421 142 142 51 40,1,191
309 17 417 174 154 180 56 48 591 109 533 180 1014 1719 1119 69 1 3 194 193,1,192
280 76 12 33 205 104 210 763 6 7 158 1381 443,1,195
60 1641 173 148 109 1 9 143 517 1592 143 245 70 171 66 667 1 173,1,196
1 1421 287 164 4 4 51 1 4 37 287 33 263 283 37 104 205,1,197
255 216 52 1 22 305 1123 406 710 24 9 401 1300 124 172 880 602 577 52,1,198
13 96 1610 4 736 486 57 3 1619 9 320 41 125 224 106 149 4 4,1,199
243 263 23 182 1046 1390 50 126 223 26 70 182 174 127 288,1,200
629 331 367 136 331 7,1,201
23 66 28 3 743 79 283 3 421 1579 284 1528 28 236 23 364 431 28,1,202
666 227 4 44 254 564 461 55 81 486 253 3 1804 74 3 122 183 293 110,1,203
96 85 1 3 60 655 1 287 11 60 655 194 124 90 92 50 202 277 45,1,204
101 85 104 68 461 91 811 382 37 377,1,205
419 170 799 88 266 1 106 222 14 224 181 181 707 1083 846 222 1548 707 14,1,206
9 70 1313 274 1 3 96 85 74 95 60 172 37 540 90 1374 205 4,1,207
4 1 44 829 190 5 1 249 611 39 5 1 22 59,1,208
832 562 657 629 1367 787 1264 28 76 787 805 28 96 85 250 28 297,1,209
276 96 85 81 9 83 1730 1353 96 1117 7 847 1 923 76 205 33,1,210
516 389 2 70 19 86 241 1644 2 757 778 241 876 254 1429 1062,1,211
36 463 1 2 41 98 164 324 1820 5 1 44,1,212
67 118 266 422 1067 1091 118 177 183 51 64 17 98 200 393 9 503 96 3 53,1,213
1170 76 274 1480 572 1597 367 96 85 104,1,214
22 481 365 169 132 20 481 14 72 1257 365 2 92 65 9 391 65,1,215
691 1130 490 92 106 351 474 250 200 272 272 121 120 53 1439,1,216
22 196 337 57 55 1 3 9 51 135 7 4 19 7,1,217
152 1804 86 55 19 308 13 463 1 44 355 463 169 691 41 27 760 123,1,218
419 7 980 797 738 1420 210 37 1311 377 164 2 213 7,1,219
278 246 168 225 774 183 3 62 31 707 1243 31 246 330 31 81 67 246,1,220
939 51 379 76 12 25 1182 194 92 32 438 95 367 1 33 32 522,1,221
406 210 763 823 99 295 643 351 81 221 26 1480 274 400 295,1,222
234 31 67 46 678 1570 299 642 1 44 3 1142 10 40 189 898 4 66 3 22,1,223
1731 122 2 1058 167 2 140 137 123 1007 140 19 647 13 118 1096 1804 153 6,1,224
83 228 28 379 13 567 994 65 583 421 142 67 142 124 105 315 1142 142,1,225
758 406 647 1064 201 411 5 9 400 8 1170 84 154 162 832 84,1,226
388 499 13 463 2 41 908 4 183 814 293 1 33 420 13 47 852 105,1,227
852 1037 2 1151 544 345 1203 2 405 2 41 86 4 2 9 103 5 463 2,1,228
1601 1336 1601 273 265 58 273 265 34 280 1483 248 30 1601 19 1036 1483,1,229
655 1164 3 283 306 200 311 161 47 34 1451 23 70 34 3 11 161 494,1,230
76 12 116 1376 3 270 759 405 36 25 59 629 759 414 3 405,1,231
1492 134 392 304 856 1492 196 1012 250 304 1362,1,232
670 349 3 28 245 1379 28 71 1474 1610 1332 61 977 1 28 192 92 192,1,234
221 34 92 366 2 3 234 31 35 566 926 71 247 22 40 1 1370 553 2,1,235
419 799 130 277 89 14 56 48 7 106 1023 1041 17 14 188 89 257,1,236
366 1 1548 45 87 46 130 190 45 916 188 366 826 53 293 14,1,237
25 1169 99 2 1194 13 227 25 39 117 2 1194,1,238
61 7 218 193 1412 1475 120 92 32 562 51 393 2 229 24,1,239
1384 1142 374 21 128 839 1484 9 650 3 87 80 30 10 87 483 150 839,1,240
218 60 417 874 417 49 554 3 394 1550 228 31 24 1397 235 618 39,1,242
1 3 763 823 68 1342 283 641 647 39 2 13 68 24 9 51 109 74,1,244
615 62 255 21 3 253 71 392 685 748 319 54 103 795 27 66 193 194 1,1,245
108 83 28 235,1,246
62 455 85 304 1731 239 40 31 614 31 40 716 31 10 580 108 150 31,1,247
380 293 2 463 1019 19 527 749 205 156 1257 2 463 1019 112 27 381 46,1,248
210 1164 123 3 60 1 23 1027 1 381 732,1,249
130 284 1 70 180 188 180 974 98 12 533 13 100 392 321,1,250
13 32 8 438 3 263 1337 192 76 248 918 25 322 76 6 22,1,252
51 1132 874 838 153 16 3 4 66 16 140 652 253 6,1,254
283 13 96 85 304 999 1085 530 27 221 95 32 438 1292 834 490 129 1198 376,1,255
23 7 1 104 838 72 207 492 142 410 37 50 59 135 665 232 32,1,256
562 51 35 110 200 27 1 1062,1,257
569 1717 4 361 69 1 6 76 177 1717 197 69 11 208 69 443 307 908,1,258
517 147 1 1103 189 34 6 1518 92,1,259
44 516 4 592 44 309 114 965,1,261
835 2 5 1 44 140 1213 245 21 130 408 122 995 8 201 995 589 53,1,262
5 185 374 1293 1596 323 31 1596 618 284 278 39 1596 213 185 39,1,263
562 278 17 215 210 384 1706 1428 215,1,264
591 155 68 466 228 343 252 1220 378 195 263 19 228 1031 382 263 63 228,1,265
105 4 1583 90 549 8 126 24 9 4 7 126 50 434 51 253 3 308,1,266
256 1816 429 368 1737 911 295 491,1,268
102 264 1479 1 238 520 43 571 1 855 729 686 238 1 133 729,1,271
61 1588 534 1 6 832 4 777 61 355 1 287 51 249 37 529 19 12 832,1,272
36 1 514 345 12 1123 1328 66 111 61 66 187 534 825,1,274
8 737 2 26 30 55 346 55 27 1708 611 325 244 261 783 1170 227 264,1,275
46 4 20 41 1 6 594 698 90 316 832 63 46 89 14 2 95 144 20 5,1,276
388 803 96 85 1085 67 171 68 1031 31 303 68 1140 1670 464 575 186 1246,1,277
109 30 333 810 1490 1134 30 600 525 84 484 164 657 205 112 96 1570,1,278
444 23 17 27 58 444 58 444 1117 46 17 8 126 88 614 20 1113,1,280
7 1 3 273 265 1780 1245 34 1724 273 265 466 86 597 466 1076 1372,1,282
99 59 939 991 1564 39 1299 36 291 278 291 1527 1186,1,283
96 218 175 281 498 335 321 9 690 609 687 1496 137 426 244 281 137,1,284
198 1131 212 1 3 218 855 74 164 256 97 66 285 231 118 205 172,1,288
1662 28 520 28 1617 63 474 108 631 309 802 19 135,1,289
216 240 387 16 1285 257 459 793 1 26,1,290
16 3 96 179 912 447 146 1111 16 66 4 269 16 37 16,1,292
1570 964 1 81 245 615 39 859 4 345 548 20 2 59 325 1278 59,1,293
499 1682 542 558 2 78 23 138 68 9 437 239 142 5 185 221 1245 26,1,294
201 215 9 70 210 665 243 294 1502 201 558 36 23 127,1,295
194 273 265 90 1071 1226 22 8 733 273 265,1,296
32 1067 407 432 90 126 95 92 32 51 32 1067 407 642 12 112 102 1 4,1,298
13 1218 1610 26 506 4 44 103 1363 1165 439 46 177 167 11,1,299
22 7 18 1516 361 69 348 1688 1 584 142 825,1,300
601 1291 282 807 55 174 1635 61 224 1114 378 721 103,1,303
21 330 349 1364 349 1172 1300 76 23 757 570 1224 33 13 118 9 470,1,304
227 1269 589 1 15 370 102 601 39 16 1135 509 4 298 1 370,1,305
374 152 833 240 148 135 51 120 927 9 458 623 418 9 974,1,306
1605 618 581 345 230 583 102 1605 67 175 8 562 51 378 699 51 398,1,307
36 2 797 321 326 226 742 27 1 461 500 118 269 492,1,308
12 590 769 526 410 408 577 912 1299 835 7 111 1120 611 340,1,309
1 821 862 900 1321 557 384 359 701 1 289 289 1 123 299 410,1,310
1 3 618 7 5 47 358 1727 251 370 5 72 975 358 1727 15 181 5 358 1727,1,311
61 46 692 238 1 55 625 691 1365 238 1 4 9 39 692 238 172 2,1,312
2 57 44 454 1538 157 963 270 759 424 1312 988 480 1520 216 43 109 61 447,1,313
786 54 68 1 62 31 832 146 91 51 1 104 68 1284 3 1089 126 68 147,1,316
61 40 713 1544 1 161 2 988 40 118 9 144 1544 713 1143,1,317
605 596 410 950 232 515 150 59 6 1351 94 170 232 245 94 1071,1,318
388 499 406 156 157 376 259 3 69 259 406 376 87 157 588 55 28 1571 135 259,1,319
859 14 76 152 21 71 146 413 2 13 1542 659 1798 954 1376 36 43 21 16,1,321
171 85 76 1038 13 960 152 811 130 85 76 114 32 1119 69 1505 144,1,322
230 210 388 3 1420 104 491 3 81 1037 258 12,1,325
460 582 1674 169 1 26 205 281 541 582 1674 2 314 2 139 294 8 98 139,1,326
283 1 6 230 16 34 14 15 256 115 15 370 45 9 370 318 63 39,1,328
14 15 209 357 313 13 559 14 435 978 240 618 39 3 56 210 24 1780 1192,1,329
270 590 256 93 1376 136 93 256 433 82 1324 415 641 125 93 82 324 1032,1,330
1 44 2 273 265 281 314 1429 823 400 1188 1137 572,1,332
1728 76 1 1368 821 862 900 256 36 324 1134 150 560 336 286 434 832 1749 1193,1,333
85 76 60 136 383 74 676 294 800 82 294 800 77 585 117 294 146 717,1,334
470 4 9 17 58 463 41 22 19 390 1 44 2 40 255 19 4 241 4 72,1,335
1737 37 520 1278 447 264 380 58 248 264 142 393 299 520,1,336
668 1002 885 574 183 74 6 352 388 1018 19 1 44 57 1002 885 555,1,337
388 803 1 1116 1691 415 695 54 148 1054 677 686 494 701 54,1,338
57 215 908 5 503 936 17 1130 44 223 44 838 5 503 936 17 5 503,1,339
1760 240 82 331 54 563 38 26 4 15 52 4 270 93 252 386 563 38 54,1,340
59 719 96 85 9,1,341
287 228 567 260 72 121,1,342
326 170 37 1 3 799 24 653 354 1328 22 415 121 221 207 126 256,1,343
18 73 6 172 310 66 97 374 23 97 367 22 340 1229 81 834 18,1,344
1634 54 1 6 23 51 107 6 516 2 118 955 952 3 793 107,1,346
1 3 490 13 273 265 126 3 880 662 261 273 265 126 3 688 13 104,1,347
1245 160 368 40 271 609 106 832 39 160 14 15 39 691 1531 74,1,348
22 107 699 597 13 74 96 85 7 407 132 10 540 90 407 1657 597 1657,1,350
875 797 81 24 1570 26 1 923 51 1406 1 345 26 443 152 1570 154 231 383 252,1,351
191 227 591 253 1 33 152 23 51 489 309 358 306 334 564 89 262 45,1,352
388 3 1066 645 933 3 1180 1318 893 1066 12 177 326 135 467 81 19 832 546,1,354
621 93 1061 17 676 417 437 1751 270 380 490 72 508 261 6 954,1,355
218 254 1300 406 909 13 5 411 526 1489 1054 62 31 127 928 104 23 186,1,357
1 3 1563 1335 161 47 23 6 988 59 3 544 1302 206 699 47 174 49,1,358
5 185 174 739 1501 101 601 499 116 326 1478 2 628 149 24 135,1,359
51 55 3 63 19,1,360
74 1 6 60 1 855 95 232 60 172 113 232 1692 114 23 547 481 320 95,1,361
1207 200 1619 101 460 1517 169 178 59 3 30 513 95 13 532 86,1,362
172 66 127 416 13 14 1535 255 1 103 78 1287 462 159 1074,1,363
741 51 379 13 1 303 560 1677 24 1369 740 7 125 100 1159 158 500 88 70,1,364
18 6 215 653 1822 73 1230 746 26 15 1822 15 718 812 40 83,1,365
3 731 1066 1069 1563 864 3 22 8 546 809 3 1458 111 4 9 1668,1,367
1809 153 5 47 158 850 3 850 1066 120 137 174 3 11 187 34 503,1,368
51 367 676 698 215 166 93 234 31 35 1392 235 1049 168 538 600 157 424 157,1,369
964 1294 1529 797 797 230 1 85 76 22 586 1401 760 36 3 9 760,1,370
1123 408 61 130 74 1 6 828 525 13 18 32 1123 308 4 229 118 1073,1,371
243 263 516 1193 74 96 85 92 88 949 22 447 379 74 72 253 22 96 447,1,372
1 44 454 2 6 78 612 82 323 43 11 1685 23 186 323 43 323 43 89,1,373
25 337 28 1342 466 1388 236 1447 1528 9 50 102 1504 1495,1,375
136 201 2 1 692 238 477 943 201 3 105 1719 80 364 141 201 104 174 1505 1,1,376
711 318 32 69 1047 140 152 572 1423 34 27 130 711 408 8 32 69 594 549,1,377
85 304 280 94 65 22 462 1144 1005,1,378
1489 835 67 35 20 41 44 2 3 2 943 527 225 1015 468 21 420 5,1,379
230 96 85 304 1085 60 1 1570 769 235 642 152 23 1450 914 381 22 145 305 271,1,380
1622 320 5 320 644 20 1 3 218 9 1300 70 20 101 210 1779 1053 12 22 24,1,381
1 3 30 10 415 235 10 75 415 26 696 1384 312 26 1040 639 696 213,1,382
1314 833 26 4 269 103 207 34 196 4 7 164 140 164 1253 190 2 669 1319,1,383
22 46 360 45 373 302 106 136 1 106 170 87 181 75 222 181 302 934 49,1,384
36 1 44 20 41 230 77 293 4 1 3 154 1054 77 1418 690 4 731,1,385
23 17 27 257 20 5 29 41 4 211 292 29 35 1056 444 24 9 108,1,386
10 1172 786 908 49 142 10 816 492 605 715 1361 150 605 79,1,387
516 96 85 135 177 326 154 3 81 1277 25 322 506 1316 130,1,388
1 3 194 273 265 597 39 206 597 3,1,391
74 85 832 745 232 3 92 285 393 3,1,392
3 998 1671 270 433 331 72 643 60 97 51 301 1155 650 943 28 635,1,394
227 4 394 78 152 1286 78 634 245 300 991 2 1111 454 22 300 1 710 177,1,395
1538 1627 210 1 67 1043 650 1681 263 91 101 81 565 306 1214 1653 213,1,397
388 99 63 1027 36 976 471 100 43 1172 81 93 219 2 19 373 709 3 468 965,1,398
1 2 130 1439 48 556 8 41 246 8 757 280 768 24 7 76 757,1,399
68 251 157 298 312 68 281 251 2 7 827 25 615 68 25 344 82 1182,1,400
7 113 6 50 597 165 13 880 8 422 113 6 11 35 1260,1,401
13 512 144 20 5 29 41 4 211 292 891 4 5 20 288 35 2,1,402
13 74 125 1 220 855 70 171 469 517 147 206 1015 13 1231 285 231 2 24 9,1,403
287 60 1 478 3 60 286 287 24 9 70 26 3 296 19 287 722 48,1,404
126 37 50 90 3 991 1561 207 126 572 489 3 1696 19 207 90 1276,1,405
16 6 72 253 524 1 33 666 837 156 1130 46 89 66 87 16 6,1,406
23 66 530 1 4 1 231 23 250 13 95 235 654 250 530 513 7 231 129,1,408
581 38 85 76 18 38 14 816 38 861 988 734 741 279 38 1197 437 29,1,410
1384 421 263 27 760 1003 833 325 3 1070 971 81 23 760 222 731 61 325 2,1,411
210 763 823 210 665 920 448 1681 642 25 322 1376 542 43 759 376 337 832,1,413
332 1 855 3 49 186 3 1290 32 438 194 96 85 39 49 88 1009 163 30,1,414
751 1 287 24 9 1190 235 79 118 205 9 132 61,1,416
116 1316 1014 255 988 1134 3 569 1485 503 272 1589 1 35 110 988,1,417
23 77 623 3 15 173 100 120 285 97 7 458 97 1081 458 906,1,418
7 210 1172 283 1 720 1 1481 68 23 403 296 357 156 590 23,1,419
1103 1 3 13 156 419 1140 171 469 714 126 19,1,420
230 3 332 201 1239 604 355 176 201 584 336 526 201 313 3 159 5 455,1,421
388 230 476 210 12 966 210 763 908 12 1521 1738 194 32 1393 95 763 577,1,422
230 1188 1036 137 1158 1419 362 470 28 128 194 94 414 598 1214,1,423
130 102 641 21 125 100 9 976 57 70 615 641 125 93 214 93 72 125,1,425
9 28 871 192 1106 25 22,1,426
51 46 212 793 185 5 185 397 79 68 251 793 185 67 7 671 19 1515,1,427
67 35 27 3 210 665 676 511 157 26 160 441 87 160 1175 177 177,1,429
7 1439 48 516 2 5 20 41 645 1439 48 23 197 1439 48 329 47 5 488 225,1,430
278 5 20 41 618 61 562 51 61 197 27 1069 1186 1089 34 3 59 7 368 2,1,431
806 1035 210 1172 124 349 175 284 1782 74 60 215 226 1118 771 464,1,433
480 499 57 884 2 157 321 9 1025 420 943 1430 535 206 206 234 5 2,1,434
580 230 287 135 1791 13 112 1218 213 2 254 621 314,1,435
61 1588 1254 168 225 1 3 1 132 189 3 40 1021 403 168 225 164 3 105,1,436
1629 1508 2 20 274 45 512 54 823 274 748,1,437
20 41 370 14 256 4 57 3 31 716,1,438
821 862 900 676 133 2 1363 133 176 2 536 62 723 149 562 263,1,439
615 466 1342 1142 379 230 126 5 636 374 1758 221 1342 421 1297 374 1017 1540,1,442
28 1057 85 19 71 209 201 1327 278 1498 801 3 261 1498 91 434 98 85,1,443
633 726 461 629 26 1438 1265 9 1502 553 1438 629 127 261 7 12 1438 705,1,444
256 22 586 45 1 3 96 85 74 193 15 42 21 248 169 193 1449 1206,1,446
186 1246 1025 1044 18 90 194 50 90 23 171 18 835 67 50 607,1,447
243 128 315 738 84 1368 190 85 256 354 22 1322 3 23,1,448
1728 96 85 821 862 900 710 218 855 871 1290 107 538 362 28 345 743,1,449
803 85 76 36 92 480 736 511 695 91 1407 803 12,1,450
777 400 2 1 151 723 271 926 3 614 99 1 499 467 79,1,451
1693 512 73 416 500 548 6 284 391 697 1781,1,454
76 186 406 527 381 67 516 389 4 5 20 41 91 434 86 4 245,1,456
227 15 4 113 7 643 13 51 61 325 15 4 16 61 72 16 383 16,1,460
3 672 246 1349 9 222 1201 22 1510 272 200 393 472 114,1,461
210 763 415 40 5 20 355 39 448 1610 506 321 448,1,462
61 1588 342 260 279 750 710 218 1006 3 1014 1737 811 374 588 470 689 354 167,1,463
1317 503 37 941 105 147 153 26 804 1207 76 1317 37 941 147 1731 147,1,464
105 916 40 37 200 901 997 378 1349 916 239 85 26 916 394 159 217 40 19,1,465
76 60 881 866 13 1 14 586 355 1047 413 208 371 99 1 8 29 5 1,1,466
83 5 20 1092 364 1748 847 415 1691 227 1748 1040 628 1691 23 26 11 1240 108 415,1,468
959 212 180 1 646 1444 212 180 63 841 731 8,1,469
1337 12 832 3 25 1425 867 127 906 465 1358 25 208,1,470
74 270 96 33 174 19 262 496 15 17 564 89 111 12,1,471
23 76 51 37 364 211 663 51 21 145 124,1,472
634 681 490 256 1699 4 185 1699 86 716 35 110 690,1,474
23 51 405 25 273 265 8 25 323 170 759 51 1039 27 60 8 207,1,475
96 85 509 68 7 207 671 91 128 68 37 21 207 7 68,1,478
1203 156 648 648 380 323 920 409 113 993 1069 17 169 970 72 1339 1023,1,479
22 1715 226 1148 105 425 128 128 50 597 85 650 131 80 65 131 10 131 10 407,1,480
388 57 125 93 266 39 20 41 174 9 4 5 936 17 5 4 178 20 41,1,481
21 7 1 3 1746 138 8 1746 21 1180 1349 23 138 440 558 1466 20,1,482
1624 4 608 45 16 1 325 355 172 45 1020 15 939 1 598 24 34,1,483
99 27 139 839 31 184 3 307 30 839 79 307 491 143 256 118 284 9,1,485
23 1416 415 229 1 3 287 1797 607,1,486
419 279 36 6 4 332 6 1493 1 44 784 174 239 17 7 824 202 784 174,1,487
130 227 253 1 1769 19 6 515 414 191 111 104 967 1769 15 16 245 173,1,488
366 318 14 644 69 704 704 774 366 2 318 3 366 69,1,490
1300 1 3 1085 230 909 12 177 342 260 92 605 49 514 917 987 1479 47,1,492
