2 4 8 333 1325 200 8 979 51 3217 274 8 128 115 207 51 49 336 4 288,1,475
287 37 287 1241 37 1241 33 231 37 4380 79 287 1241 459 7 287 1467 577 50 280,1,477
33 266 160 299 12 110 100 15 3 696 168 322 3 3 94 53 29 3,1,478
172 5 25 8 51 8 25 137 32 51 23 619 5 105 25 4 809 51 8 32,1,480
699 25 1294 23 285 791 1888 104 25 107 224 197 198 104 25 1893 107 1012,1,488
386 3514 66 7 50 716 477 3632 1209 192 2233 6 669 2528 3536 72 382 293,1,495
76 946 7 60 125 802 153 125 54 91 27 10 480 9 796 8 2132 2041 2355,1,497
10 22 1336 1548 356 223 922 2 4 1548 677 71 33 90 488 356,1,503
223 10 1 275 424 513 50 2 86 748 239 52 3347 112 557 32 2432 1,1,520
373 2 4 702 11 8 2392 260 91 99 260 2392 12 57 47 934 71 15 333,1,521
205 1097 156 2 4 415 3693 208 4 3176 134 599 173 223 90 173 1097 378,1,528
333 716 326 33 90 884 273 33 884 273 3712 90 328 261 313 592 534,1,531
773 59 985 44 111 25 4 264 309,1,541
75 582 2 4 2 4 844 182 293 16 762 1388 228 309 1775 371 417 228,1,546
142 2656 91 10 50 82 159 436 593 21 392 74 65 21 797 21 135 15 46 523,1,548
771 1934 76 110 2 1958 44 316 515 2 1865 170 3533 71 1814 666 452 498 1753,1,549
202 122 42 457 136 18 37 319 1 196 10 1 34 1 196 45 13 196 45 13,1,550
560 716 18 87 313 200 11 1 1278 1581 357 139 169 24 37 50 874 56 209 437,1,552
769 96 2755 3082 370 2031 88 1262 1583 434 1060 356 258 273 120 1392 3500 32 112,1,553
2036 2 4 6 103 1750 70 321 136 89 9 26 6 151 58 604 233 82,1,563
1127 76 935 232 344 175 640 123 219 10 144 103 103 19 507 48 682,1,565
50 5 2000 3046 181 395 309 25 213 591 521 27 3046 797 25 521 1719 346 3403 931,1,571
1581 841 2 32 166 1297 175 465 15 798 1115 5 43 401 820 187 19 29 225 166,1,575
180 25 5 69 19 648 42 3251 29 322 670 42 459 139 929,1,580
671 34 103 175 637 349 12 34 103 338 5 268 34 103 2723 5 43 34 103,1,583
1778 3803 443 364 85 7 661 21 5 2536 1790 191 221 98 148 293 15 5 14,1,586
1663 7 2 28 26 77 129 1673 3122 376 1204 3122 80 20 879 3122 80 20 461 76,1,588
12 2 4 261 2875 1124 22 1313 162 559 138 2 4 8 1023 503 3689 661 503,1,589
93 186 186 5 1344 1917 327 115 51 1180 1180 115 611 1121 114 706 683 2928 92 1,1,592
149 8 1629 780 1110 189 426 355 501 82 4 3 126 1415 1135 38 3126,1,595
29 37 19 3 19 4427 29 10 1243 1456 880 1927 1264 18 56 6,1,604
1048 76 1288 1559 179 1559 2491 708 654 37 54 1 1457 61 22 3916 1 41,1,610
1665 1816 3682 54 782 3 37 169 56 335 3 282 1 2481 89 9 454 1 2481 828,1,611
2 3239 2 2392 282 688 379 2907 1515 3622 65 185 856 511 196 178,1,612
1043 7 282 2 1621 54 223 90 2289 12 2 4 62 603 376 168,1,613
8 111 3 1248 181 1348 1086 299 16 2887 445 270 190 575 445 354 788 587 837,1,614
1867 25 142 4419 165 1993 781 90 85 301 2129 8 226 339 273 15 2 781,1,615
76 193 1585 1353 11 209 4072 292 522 1243 11 105 1190 5 381 175 5 381,1,617
76 1140 52 1498 3095 933 243 102 3642 274 2595 691 82 83 3616 25 374 100 353,1,618
235 149 469 1 38 8 54 224 26 917 79 24 706 306 91 710 128 681 174,1,627
261 3585 145 2259 769 88 600 145 88 370 634 1074 88,1,631
1 379 1203 61 22 623 135 1 98 47 999 7 3 110 135 379 132 379,1,641
33 2 4 411 2354 5 1878 3134 68 710 88 71 3431 1036 1241 357 508 562 1189,1,646
5 580 333 192 181 5 268 573 82 268 224 87 275 805 229 579 14 2309 82 224,1,670
18 251 149 2 164 284 1 43 62 47 17 61 22 441 185 1568 185 172 106,1,675
314 3 276 38 3 276 38,1,676
561 609 1 286 18 10 1 93 2292 18 155 320 27 93 2292 320 423 68 65 528,1,677
11 212 908 143 354 731 522 4019 370 4125 962 4125 11 143 476 522 522 576,1,682
192 614 24 19 30 1 115 122 802 20 127 51 62 163 101 1 67,1,689
1868 91 558 1330 19 1220 4 2694 399 2 4 130 640 1220 4 1730 11 944 105 26,1,692
223 7 180 32 80 55 180 497 163 180 151 389 1369 42 273 653 8,1,693
228 574 674 103 674 150 103 674 345 2127 674,1,696
12 2 701 86 49 1743 13 330 880 49 1743 13 190 1743 327 182 3 701 1568,1,715
541 720 392 400 507 189 1055 1860 356 225 2107 1055 35 11 2107 1055 400,1,717
1399 346 644 77 129 958 187 129 3 1484 17 1 1484 13 168 37 1,1,721
72 69 3291 3635 96 1191 1254 292 1254 12 351 48 715 2787 90 1122 305 1191,1,725
313 278 1540 92 41 47 311 924 188 35 188 47 402 1004 261,1,731
149 25 1 721 553 15 17 19 1233 449 85 76 32 147 1184 48 147 19 17,1,732
202 5 2871 1163 18 58 203 102 3303 4 186 2135 581 788 6 1163 182 32 1157 203,1,734
261 1179 946 1 9 252 1478 561 58 21 561 722 2 4 437 145 5 561 403,1,736
5 381 10 1 2390 19 45 13 61 22 19 257 167 75 2802 590 10 1 1307 19,1,744
464 2461 1092 1 351 1411 1377 1079 160 330 8 12 1574 327 181 221 748 1165 12,1,752
2911 3392 682 157 74 1936 1376 4252 491 1020 142 3245 5 691 1293 3157,1,754
934 159 3105 60 5 11 1736 709 80 715 441 2377 738 3105 9,1,762
223 922 422 8 81 192 1 146 983 308 11 2581 13 692 30 20 18 100 15 3,1,768
32 146 1162 21 5 74 21 1866 261,1,770
913 21 385 1229 479 513 382,1,774
1230 2186 5 210 634 809 157 2956 5 1947 1041 335 3220 136 12,1,775
29 28 1067 343 2 8 75 25 233 28 733 417 28 1067 343 2 8,1,777
58 326 526 113 528 1150 113 48 326 57 70 3 17 383 4118 3 17 4118,1,783
996 774 106 22 61 22 25,1,789
76 333 74 80 77 263 306 595 1540 550 27 210 80 41 831 48 2032 955 1394,1,792
5 59 21 29 169 200 21 191 200 21 167 169 200 59 21 732 21 33 503,1,810
1 1005 2005 514 8 80 1663 227 514 272 65 113 1017 767 32 80 2053 597 1956 1003,1,816
243 598 809 54 346 2 4 1035 471 653 120 938 1927 851 2102 2 4,1,818
977 2447 38 57 21 3 38 17 17 3461 1451 1229 479 38 70 15 3,1,825
1416 59 1074 3433 420 4 331 66 2010 130 88 1254 2730 1035 344 33 386 261 1406,1,826
333 1768 55 186 51 1157 193 1976 186 591 4 40 42 1278 40 42 742,1,828
1847 2019 267 776 1345 25 742 103 19 769 50 25 769 1969 93 2652,1,831
728 58 623 1327 113 6 5 422 33 35 6 21 1392 3500 1964 819 39 7,1,836
333 977 4 275 424 18 3810 113 816 848 6 172 694 113 1778 338 43 1769 43,1,843
740 5 490 913 4097 1 10 1 41 13 1375 13 272 13 41,1,847
261 50 547 2 4 251 199 689 386 2 4 1671 57 1359 315 66 111 937 4 374,1,855
1491 778 1 778 1079 857 1 857 1 778 2552 857 1663 806 778 166 1539 106 61 194,1,861
561 1019 160 24 439 5 252 927 18 2510 655 106 17 11 36 1847 708 100 333,1,869
1364 1678 21 7 167 257 70 15 3 94 383 460 588 1 645 1403 1601 36,1,870
12 929 10 267 1 1513 60 504 854 136 48 2 4 191 3 34 1 34 1 149,1,873
392 50 20 1 20 106 3776 292 6 30 56 437 200 864 106 6,1,876
1043 935 386 1 18 125 380 50 6 47 123 280 79 144 1795 50 6 380 50,1,882
213 591 521 567 553 15 93 653 119 225 591 350 163 225 591 350 36 990 213,1,883
2683 5 118 50 1631 292 1631 598 234 841 1043 135 108 1865 1207 115 55 50,1,889
37 21 12 150 398 217 1 4126 174 13 32 216 217 658 36,1,899
182 4453 54 5 88 243 425 2 751 251 359 70 388 69 506 1116 54 27 961,1,901
193 523 1980 611 226 85 173 62 1 381 10 1 41 61 22 298 13 298 13,1,909
91 1100 9 1 2166 1709 1153 1013 296 6 1 161 10 9 594 212 23,1,926
3513 2 4 2666 104 359 740 109 1127 135 506 928 4 93 104 359 130 104 3024,1,931
793 76 1127 935 4547 534 39 139 417 1240 91 1968 2 4 111 43 332 12 684,1,940
182 3005 6 3648 248 5 639 293 1887 11 36 155 1123 11 20 155 1335 11 293,1,943
21 25 167 11 614 200 44 163 152 171 648 441 738 2943 738 2 4198 163 619,1,944
2 4 39 135 621 1024 308 32 135 95 78 1318 2 4 2 4 333 16 562,1,947
1712 327 212 23 822 76 1295 81 77 341 35 16 1295 1128 1254 616 295 2876 604 487,1,949
213 591 589 213 1303 165 1389 292 591 213 292 213 591 653 767 503 213 157 292 591,1,953
1 19 2261 10 1 2261 17 41 1554 13 75 41 1554 75 13 41 1554 75,1,955
172 822 2 1 62 10 1 34 80 45 13 23 45 13 3566 45 13 418 45,1,961
199 8 3 17 4245 3 2997 4245,1,968
3349 100 142 366 18 2209 4 5 14 15 132 16 147 331 43 21 99 11 43,1,970
3821 47 826 2147 519 115 146 47 392 102 1999 3821 47 3497 1999 752 845 2726 90 391,1,971
2 4 1649 1124 1249 66 471 109 1070 471 5 256 1249 288 5 2182 366 1579 1324 66,1,972
3 94 3891 3090 3754 3 94 3891 3090 3754 3 94 3891 3090 3754 5 44,1,981
261 3116 1785 157 5 1272 1412 848 403 460 3404 522 99 6 528 82 29 435,1,983
99 97 1071 147 409 12 1794 2 4 1581 97 12 159 880 8 632 3207 131 1676 32,1,991
14 15 56 584 448 2 4 141 995 292 2 4 2059 278 165 262 2 4 2059,1,993
2065 11 511 29 7 515 2 239 3527 48 473 1451 48 1195 71 330 5 117 652 2270,1,994
2683 4 88 437 74 105 74 1017 437 74 27 5 4 6 77 133 267 6 74 267,1,998
29 810 44 2088 1389 1741 1976 2 4 130,1,1017
62 129 2 4 10 129 527 860 527 3830 2743 168 16 1282 2045 930,1,1019
15 7 3005 4202 353 11 226 1854 1958 129 458 693 1197 693 1673 49 1743 713,1,1027
11 740 1057 104 2 4 5 3162 630 1144 104 3162 156 2 4 1521 3425 421 1684,1,1030
96 1 3 460 1839 3 17 1008 744 117 46 92 36 192 594 3884 46 1546 18 379,1,1035
12 96 223 502 715 159 754 166 102 2145 438 162 453 96 799 685 914 626 715,1,1041
5 88 2799 12 2712 394 1417 678 1564 16 612 183 362 43 88 51 102 1252 250,1,1046
1 17 18 661 1 6 105 17 2797 1150 255 17 661,1,1061
7 2 4 265 430 2584 634 430 264 5 315 1980 1100 1396 60 1635 4135 264 315 91,1,1062
57 70 1819 792 121 272 272 1026 8 3 383 984 207 272 8 3 383 272,1,1075
2451 5 167 21 202 92 5 581 2645 4 12 1253 1500 16 126 647 631,1,1080
792 25 225 66 110 133 90 66 665 66 749 543 74 39 988 118 749 104 904 90,1,1087
806 1 110 631 481 65 193 2683 25 1882 91 638 25 1882 110 312 806 1,1,1093
386 7 62 32 399 272 1929 272 16 1134 984 1436 4468 1026 16 625 1436 1134,1,1094
85 2 561 5 1100 672 364 214 1686 169 6 231 191 440 796 169 8 24 3844,1,1098
386 6 1945 74 2953 74 7 111 89 9 744 1212 343 1649 1124 828 21 3258 507,1,1099
29 62 82 442 3210 644 4529 632 1664 1714 2512 136 251 3885,1,1104
18 51 2 4 902 82 451 21 702 23 417 1207 82 50 217 20,1,1111
1 24 594 202 151 6 36 311 263 47 980 397 185 20 122 392 1495 20 6 65,1,1120
576 1 1248 59 43 3184 733 30 1 43 405 860 441 2992 1174 18 8 174,1,1126
146 21 682 12 1275 27 1543 74 21 2944 21 940 15 21 847 321 172 496 103,1,1134
12 2 4 1361 278 845 2799 1220 2 4 448 702 8 852 42 18 99 208 394,1,1135
50 1134 1154 240 3788 2 4 2182 149 314 4395 774 1712 57 2432 3448 1088 420 11 14,1,1138
223 67 50 20 1 8 1769 112 2245 130 92 370 202 78 1040 952 1 223,1,1143
3247 521 1924 2128 2082 2304 209 1214 1459 229 616 520 213 4357 4150 213 591 213,1,1144
107 243 98 304 2577 1182 2 4 769 425 95 123 4 83 2241 3591 771 12 2,1,1154
2440 2031 819 273 2 4 5 769 2 4 634 430 208 1091 5 374 2 4 275 424,1,1156
133 401 2 4 274 51 288 105 274 99 67 823 274 274 960 49 274 209 327 366,1,1157
76 946 68 40 231 401 1452 555 1247 509 5 115 242 240 72 1452 42 490 540 123,1,1159
1892 71 10 1 200 577 122 542 147 577 4437 475 475 2709 122 514 539 122,1,1163
1472 202 42 374 415 6 85 2300 548 883 232 223 12 167 415 1338 419 565 675,1,1167
226 181 739 1284 380 9 1 378 2538 314 644 1146 1 192 1028 4098 252 1478 4541 1,1,1174
86 96 310 1187 65 576 376 285 436 3159 112 401 10 300 86,1,1178
25 3171 133 343 238 20 19 21 702 178 135 196 176 153 492,1,1179
497 1220 88 176 3853 109 387 88 1383 368 119 919 663 401 100,1,1181
96 5 187 1824 844 844 1885 2281 95 2801 32 86 429 296 2801 844 32 3070 1792,1,1192
29 950 5 2954 3607 1680 249 858 2 4,1,1197
561 186 3467 137 1229 1052 684 88 1262 374 137 3082 448 88 262 2014 186,1,1198
199 716 1467 70 2 4 2871 46 7 78 367 97 4 115 2810 77 129 1226 305,1,1204
223 3 47 753 62 8 2726 708 338 1059 1 141 32 3 329 860 3 126,1,1208
3801 386 689 1700 1371 35 234 14 499 2099 5 1598 3176 80 1548 2818 267 5 55,1,1210
90 3489 267 2144 2 265,1,1211
992 630 2004 1863 244 74 51 208 867 1040 81 448 1755 421 767 99 876 117 1590,1,1212
77 129 147 51 881 32 532 377 927 44 2871 2816 207 190 77 129 51 49 77 129,1,1216
156 2 4 5 510 69 1391 1854 1945 14 15 800 33 40 4 108 8 829 1132 88,1,1219
3070 1585 243 83 142 18 251 100 202 5 115 242 332 40 55 1263 851 40,1,1223
223 1958 8 96 645 3225 516 4271 24 238 20 233 62 1 945 4439 41 4050 932,1,1230
1 15 62 890 861 1714 890 861 17 1714 263 598 890 861 106 39 598 69 1714,1,1232
333 86 467 67 9 607 93 91 229 32 146 60 654 2899 353 193 20 1461 11 2090,1,1243
72 251 3522 69 1446 2687 255 71 65 112 1215 142 815 385 464 1446 279 303,1,1246
386 2 4 5 12 45 15 87 185 712 159 76 774 2 4 852 45 47 454 185,1,1249
1 103 15 17 713 810 236 263 3203 263 3092 53 3203 19,1,1256
2906 313 226 63 76 18 159 239 394 1370 456 2899 79 133 645 939 767 313,1,1260
392 43 2320 186 392 5 1982 1392 3500 1794 1608 55 42 964 1982 2729 186 708 239 1340,1,1262
420 18 12 5 134 200 26 48 559 29 165 559 1234 1716 26 983 316 866 1322,1,1263
1 377 15 350 198 297 1806 3354 59 350 1806 297 1806 297 297 1806 1806 297 297 297,1,1265
1423 66 11 2 315 964 498 1753 239 11 48 7 738 52 324 1060 52 99,1,1269
7 2 4 549 430 4 1289 2059 911 1751 1683 333 192 716 3946 2749 1124 2601 354 192,1,1270
223 169 147 436 112 1197 108 303 319 169 110 433 140 2554 2153 2099 5,1,1287
399 584 4 1880 264 4 4090 18 225 80 43 23 1096 48 43 18 225,1,1289
293 25 283 519 295 149 94 2229 83 131 1309 2874 137 109 714 1893 137 1111 1584 11,1,1301
226 8 81 944 2 781 391 594 681 71 153 2 781 2 424 165 266 735,1,1302
1540 2531 237 5 658 36 17 1153 2089 217 3579 33 3579 32 851 91 2531,1,1310
3363 48 470 124 617 3012 16 1505 534 1048 704 36 2658 353 76 842 871 704 309,1,1312
223 161 11 1 436 35 225 3113 163 1629 990 2768 6 269 79 2726 357 302 390,1,1319
5 565 6 42 1326 202 40 42 1452 242 240 16 115 127 601 40 42 1696 99 1696,1,1321
12 2 4 2675 8 551 3 13 212 93 8 91 8 445 212 23 266 79,1,1322
628 1230 1074 630 39 198 579 142 29 10 1674 103 2112 579 11 3677 834 1591 577,1,1324
904 2 4 462 1373 586 487 11 1414 71 1414 1083,1,1326
82 1 1248 192 431 6 402 1 880 4136 296 151 114 907 87 39 518,1,1328
1688 25 5 24 51 3 94 17 2163 725 445 23 746 25 1376 849 581 314 1,1,1330
12 2 4 4235 600 88 18 3342 463 20 807 30 50 30 11 1 1533 313 47,1,1332
1581 189 2323 5 78 55 180 5 1723 4 584 4 14 285 189 164 284 95 69 584,1,1335
683 582 96 3591 301 114 74 813 82 1640 6 33 10 50 5 105 813 245 74,1,1337
5 565 114 214 44 806 226 1258 2807 162 453 2732 138 1424 1133 601 6 118,1,1342
28 342 3 28 20 53 154 5 34 1 919 119 112 557 1197 108 303 319 110,1,1345
3392 76 782 70 314 524 127 123 525 29 248 418 11 3 110 7 98 293 2278,1,1348
371 637 124 10 68 48 85 637 10 68 492 11 149 3 289 338 68 142 544 79,1,1350
2 4 839 28 110 1863 912 2570 2784 230 3515 236 52 501 16 912 487 216 693 3514,1,1352
1256 4115 413 664 1252 460 70 316 36 1329 33 390 38 587 4115 664 1215 930 572 524,1,1357
83 2 4 5 156 2 4 3447 152 53 57 69 43 684 600 1328 1328 123,1,1360
832 2010 82 567 18 67 47 12 682 2305 245 147 261 33 253 763 103 87 66,1,1369
373 2 4 12 367 888 4 809 636 2 250 636 507 3577 2631 347 650 423 95 44,1,1373
995 366 1650 4467 5 1248 21 743 1268 1952 1325 200 21 1698 192 59 644 1114 644 192,1,1374
2 4 5 12 115 242 240 266 62 679 101 5 81 16 242 149 101 5 81 16,1,1385
261 175 637 1287 1757 2 4 844 850 2 4 1076 998 592 3334 100 120 199 303 1862,1,1386
1491 381 15 1 2742 19 814 4370 1 2742 2246 22 4370 2742 85 506,1,1389
1934 2 4 3687 831 115 55 806 40 115 55 806 40 1877 115 1103 203 806 68 40,1,1399
12 123 32 112 793 22 30 4081 106 140 1104 22 17 209 205 186 5,1,1405
1491 950 6 11 4 105 789 315 110 564 796 255 4 37 34 1 3 34,1,1410
12 96 62 21 10 1 215 17 13 106 61 22 65 45 13 106 10 1 686,1,1414
12 2 4 619 950 1622 32 112 112 6 2434 621 976 112 71 4402 82 112,1,1418
769 104 265 430 5 880 1583 471 120 144 104 634 1024 142 131 441 14 2333 356,1,1421
44 3017 431 540 109 1475 540 25 742 141 490 118 25 1014 25 1014 25 1014 25 1014,1,1426
827 156 916 71 1522 1071 2 315 120 320 356 390 320 743 1268 394 1806 4 108 792,1,1427
810 43 70 124 51 803 1135 65 3 630 677 4 3 630 1135 76 743 2132 2041 1135,1,1437
3513 243 83 223 58 28 2911 432 739 2 4 3356 39 32 2734 2216 474 3584 3584 910,1,1442
2 4 98 404 2217 18 1718 1934 404 1000 18 1718 29 99 404 1000 18 3422,1,1462
8 755 204 420 99 170 564 8 29 135 24 1 1053 80 24 105 1 1 2186,1,1474
5 716 91 90 1326 1452 5 1522 5 105 43 12 156 2 4 275 424 278 1315,1,1477
223 872 96 12 163 186 43 1014 1487 1172 1014 776 1345 1172 6 776 1345 1172,1,1482
